WantCollege_W1,ExpectCollege_W1,DaysMarijuanaPast12M_W4,Sex_Female,Trouble Paying Attention,ReligiosityIndex_W1,Age_FirstMarijuana,PeerCig_Count,PeerWeed_Count,peer_alcohol_count,Fight_Serious,InjuredSomeone,DroveWithoutPermission,WeaponUse_Threat,SoldDrugs,GroupFight,PublicRowdy,LiedToParents,Age_FirstDrinkNoAdults_rev_Z,DrinkFrequency_Past12mo_Z,DrinksPerOccasion_Past12mo_Z,Age_StartedSmoking_rev_Z,BluesInspiteOfHelp,LessThanOthers,Unhappy,Lonely,UnfriendlyPeople,HardToStart,NotWorthLiving,FriendsRespect_Sex,Rev_FeelGuilty_Sex,Rev_UpsetMother_Sex,SexAttitudes_Index,GPA_Index,ParentalWarmth_Index,ParentalSupervision_Index,BuildingType,BuildingCondition,NeighborhoodType,StreetCondition,BoredImpatient,SuicidalIdeation,SuicideAttempts,SchoolBehavior_Index,SES_Index,NightAway_W1,Moodiness_W1,HangoutFriends_W1,HoursTV_W1,HoursGames_W1,PhysicalFight_W1,Jumped_W1
5.0,2.0,0.0,0,1.0,0.2707657074775663,13.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,,0.7285126396245167,2.11181809078694,-0.1088402651613392,0.0,1.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,1.0,0.3262410997835218,1.25,5.0,0.4285714285714285,1.0,2.0,2.0,2.0,0.0,0.0,,0.758662231811871,-0.0602020150040914,1.0,1.0,2.0,20.0,6.0,2.0,2.0
4.0,4.0,6.0,0,2.0,-0.1940532933094384,13.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,,0.0510854659224902,0.0889324714625141,0.3071439300954472,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.2919951805150733,2.0,4.5,0.2857142857142857,1.0,3.0,4.0,4.0,0.0,0.0,,0.360549911933801,0.20254589581598,0.0,2.0,3.0,29.0,11.0,0.0,0.0
5.0,5.0,0.0,1,1.0,-0.6588722940964432,14.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2541588653034272,0.7285126396245167,-0.0555593584892304,-0.1088402651613392,1.0,3.0,2.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,0.3158459434829658,3.0,4.5,0.1428571428571428,3.0,1.0,3.0,1.0,0.0,1.0,0.0,-0.3217490203479685,0.0929242781097411,0.0,1.0,2.0,12.0,0.0,0.0,0.0
5.0,5.0,3.0,0,3.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,,,,4.0,5.0,0.2857142857142857,5.0,1.0,3.0,2.0,1.0,0.0,,0.1065326223127218,0.8297160003415783,0.0,1.0,0.0,20.0,1.0,1.0,1.0
3.0,1.0,3.0,1,3.0,0.7355847082645711,14.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.5238626153348919,1.4059398133265433,-0.0555593584892304,0.3071439300954472,2.0,3.0,2.0,2.0,0.0,1.0,2.0,3.0,2.0,4.0,0.6199136100884616,2.0,4.5,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.4389413007784246,-1.4946968989566871,0.0,1.0,3.0,4.0,0.0,0.0,1.0
5.0,5.0,0.0,0,1.0,-0.3564220819987125,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-0.6431696056225867,-0.6263417077795361,-0.633526678296209,,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,0.6236014404587397,2.333333333333333,4.75,0.1428571428571428,,1.0,2.0,1.0,0.0,0.0,,0.0952844515785832,1.1389353246107796,0.0,1.0,2.0,0.0,6.0,0.0,0.0
5.0,4.0,2.0,0,1.0,-0.1940532933094384,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,0.1420669323093048,2.75,5.0,0.1428571428571428,1.0,1.0,2.0,1.0,0.0,0.0,,-0.1706162142843876,0.4160498538559318,0.0,1.0,1.0,20.0,10.0,0.0,0.0
5.0,5.0,0.0,0,0.0,-0.0316845046201642,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-1.0351220625795592,3.25,5.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,,-0.1125771758692487,2.652370954776481,0.0,1.0,3.0,18.0,1.0,0.0,0.0
5.0,5.0,1.0,0,2.0,-0.6588722940964432,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.506789277010979,2.0,4.75,0.2857142857142857,1.0,1.0,1.0,,0.0,0.0,,-0.1706162142843876,0.7143178457074331,0.0,1.0,0.0,15.0,2.0,0.0,0.0
4.0,5.0,0.0,0,1.0,-0.0316845046201642,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6908948362923706,0.7285126396245167,-0.633526678296209,,2.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,3.0,3.0,1.1689769307876736,1.5,4.5,0.0,1.0,3.0,3.0,2.0,0.0,0.0,,-0.350440985297816,0.3748309016197352,1.0,2.0,2.0,15.0,2.0,0.0,0.0
2.0,2.0,1.0,0,3.0,0.1083969187882922,15.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.1348518750157323,0.7285126396245167,0.522407961317748,-0.9408086556749125,3.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,4.0,2.0,0.0055464209915705,1.0,3.5,0.1428571428571428,1.0,1.0,1.0,,1.0,1.0,0.0,0.949080065043994,0.7182335254333536,1.0,3.0,3.0,28.0,1.0,0.0,0.0
5.0,5.0,0.0,0,1.0,-0.6588722940964432,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0321803459417462,0.0510854659224902,-0.0555593584892304,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.6059825333767469,3.75,4.75,0.0,1.0,1.0,1.0,,0.0,0.0,,-0.1706162142843876,0.5282481265364837,0.0,1.0,3.0,13.0,2.0,0.0,0.0
5.0,4.0,6.0,0,1.0,-0.0316845046201642,15.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6431696056225867,-1.303768881481563,,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.08586157717842,2.5,5.0,0.0,1.0,2.0,1.0,,0.0,0.0,,0.3373984619500801,-0.138545983534529,0.0,1.0,1.0,35.0,2.0,1.0,0.0
5.0,5.0,5.0,1,1.0,0.4331344961668405,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,,0.0510854659224902,-0.633526678296209,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,-0.3043105576589811,4.0,4.75,0.0,1.0,1.0,2.0,1.0,0.0,0.0,,-0.1013290051351102,0.8129551481225389,0.0,1.0,3.0,7.0,0.0,0.0,0.0
5.0,5.0,0.0,0,2.0,-0.9836098714749916,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,,,,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0,0.7447875378306786,3.25,4.5,0.0,1.0,1.0,2.0,1.0,0.0,0.0,,0.1645716607278606,0.7795456171382796,0.0,1.0,2.0,5.0,1.0,1.0,0.0
5.0,5.0,0.0,0,1.0,0.2707657074775663,15.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,-0.6431696056225867,1.4059398133265433,0.3779161313660034,-0.9408086556749125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.9663271030180438,2.6666666666666665,5.0,0.8571428571428571,1.0,1.0,2.0,1.0,1.0,0.0,,0.6844896162119107,0.6145025009892354,0.0,2.0,3.0,25.0,0.0,0.0,0.0
3.0,1.0,6.0,0,2.0,0.2707657074775663,13.0,3.0,3.0,0.0,3.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,,,,-0.1088402651613392,2.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,4.0,1.1006932043491482,2.333333333333333,4.5,0.1428571428571428,4.0,3.0,3.0,3.0,0.0,0.0,,0.152033175970525,-0.5575652655420025,0.0,4.0,3.0,20.0,3.0,2.0,0.0
4.0,4.0,0.0,1,,,14.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1348518750157323,2.08336698702857,1.389358941028216,-0.1088402651613392,3.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,5.0,5.0,0.6621883224362657,,4.5,0.1428571428571428,5.0,1.0,3.0,1.0,0.0,1.0,0.0,-0.4084756129710326,0.1256352452848341,0.0,3.0,3.0,8.0,0.0,1.0,0.0
5.0,5.0,0.0,1,1.0,-0.0316845046201642,0.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,,,,,1.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,0.3398424716323446,3.0,4.5,0.4285714285714285,1.0,2.0,3.0,2.0,0.0,1.0,1.0,0.1526882844859688,0.7413131563601827,0.0,3.0,3.0,4.0,6.0,2.0,1.0
5.0,5.0,1.0,1,1.0,0.7355847082645711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.5914075368709133,3.75,4.5,0.0,1.0,1.0,2.0,1.0,0.0,0.0,,-0.239903423433665,0.2229289306803211,0.0,2.0,1.0,35.0,2.0,0.0,0.0
3.0,1.0,0.0,1,1.0,,14.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,-0.2541588653034272,0.7285126396245167,0.3779161313660034,,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,0.3466879549472419,3.0,3.5,0.2857142857142857,1.0,2.0,2.0,2.0,0.0,1.0,0.0,-0.2112114584838174,-0.191303566885334,1.0,1.0,3.0,20.0,0.0,0.0,0.0
5.0,5.0,5.0,0,3.0,-0.0316845046201642,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,-0.6431696056225867,0.7285126396245167,-0.4890348483444643,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,1.0,-0.0772897754096316,4.0,3.5,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,-0.0207936252516944,-0.8721831502777501,0.0,1.0,1.0,20.0,10.0,0.0,0.0
5.0,4.0,0.0,0,2.0,,0.0,0.0,0.0,2.0,2.0,,2.0,0.0,0.0,0.0,0.0,0.0,-0.2541588653034272,-0.6263417077795361,-0.4890348483444643,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.6022947030064687,2.333333333333333,5.0,0.1428571428571428,1.0,1.0,3.0,1.0,0.0,0.0,,0.3025108735186621,-0.3306240496447301,0.0,,3.0,2.0,0.0,2.0,0.0
5.0,5.0,0.0,1,0.0,0.4331344961668405,15.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6431696056225867,0.7285126396245167,-0.4890348483444643,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2.0,-0.666980911509511,3.333333333333333,5.0,0.5714285714285714,1.0,1.0,2.0,1.0,0.0,0.0,,-0.3784778417322197,0.2237881325979739,0.0,1.0,3.0,14.0,2.0,0.0,0.0
5.0,3.0,6.0,0,1.0,0.1083969187882922,10.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2541588653034272,0.7285126396245167,-0.0555593584892304,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.4602280054281006,3.0,5.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,,0.391339708470671,-1.8916021932232945,0.0,1.0,3.0,3.0,1.0,0.0,0.0
5.0,5.0,0.0,0,2.0,0.7355847082645711,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,0.5782981748570899,3.0,5.0,0.1428571428571428,1.0,1.0,3.0,1.0,0.0,0.0,,0.4640696009990525,1.1389353246107796,0.0,0.0,3.0,6.0,1.0,0.0,0.0
5.0,3.0,0.0,1,1.0,,15.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2541588653034272,-0.6263417077795361,-0.4890348483444643,-0.5248244604181258,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,0.1867982954836263,2.0,4.5,0.2857142857142857,1.0,1.0,3.0,1.0,0.0,0.0,,-0.3091906325829423,0.1136115528252849,0.0,2.0,3.0,5.0,0.0,0.0,0.0
5.0,5.0,1.0,0,1.0,-0.1940532933094384,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,,2.75,4.75,0.7142857142857143,1.0,1.0,2.0,1.0,0.0,0.0,,-0.0432899667199714,0.1598975912997242,0.0,1.0,3.0,35.0,1.0,0.0,0.0
5.0,5.0,0.0,1,1.0,-0.3564220819987125,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-0.6431696056225867,0.7285126396245167,-0.4890348483444643,-1.7727770461884855,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,4.0,,0.6970073364598678,2.75,,,1.0,1.0,2.0,1.0,1.0,0.0,,-0.46586395361265,0.0127447956821378,0.0,1.0,1.0,5.0,0.0,0.0,0.0
4.0,3.0,0.0,0,2.0,-0.1940532933094384,13.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1348518750157323,0.0510854659224902,-0.3445430183927198,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,0.5929530639552523,2.333333333333333,4.75,0.1428571428571428,1.0,2.0,3.0,2.0,0.0,0.0,,-0.2112114584838174,-0.4445976046875632,0.0,2.0,2.0,8.0,1.0,0.0,1.0
3.0,3.0,1.0,0,1.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,4.0,0.1302580189322022,2.25,4.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,,0.09464924607083,0.4825572985032217,0.0,1.0,3.0,2.0,1.0,0.0,0.0
5.0,5.0,0.0,1,1.0,0.2707657074775663,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0321803459417462,-0.6263417077795361,-0.3445430183927198,,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,-1.058702873325562,2.0,4.75,0.8571428571428571,1.0,1.0,1.0,,0.0,0.0,,0.2394192878509552,-0.1431297308824685,0.0,1.0,1.0,4.0,0.0,1.0,0.0
5.0,5.0,1.0,1,2.0,-0.5187908706879867,15.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.2541588653034272,0.7285126396245167,-0.0555593584892304,-0.9408086556749125,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,4.0,0.5648529880322192,3.75,5.0,0.1428571428571428,1.0,1.0,2.0,1.0,0.0,0.0,,-0.3672296709980812,2.128882852058743,0.0,2.0,2.0,5.0,2.0,0.0,0.0
5.0,5.0,0.0,1,1.0,0.1083969187882922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.6263417077795361,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,0.2362967586128674,3.6666666666666665,5.0,0.1428571428571428,1.0,1.0,3.0,1.0,0.0,0.0,,-0.7717047551596069,0.3743631140423138,0.0,1.0,1.0,5.0,0.0,0.0,0.0
5.0,4.0,0.0,1,1.0,-0.0316845046201642,15.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.2541588653034272,0.0510854659224902,0.3779161313660034,,0.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,0.349599828086937,3.0,3.5,0.4285714285714285,1.0,1.0,3.0,1.0,0.0,0.0,,0.0259972424293059,0.7774925892333557,0.0,1.0,3.0,12.0,0.0,0.0,0.0
5.0,5.0,0.0,1,3.0,0.4331344961668405,15.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,,0.0510854659224902,-0.3445430183927198,-0.9408086556749125,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,5.0,4.0,0.526721328367871,1.75,4.25,0.0,1.0,1.0,1.0,,0.0,1.0,0.0,0.7496591304589495,-0.4108212707962593,1.0,2.0,3.0,28.0,5.0,0.0,0.0
4.0,5.0,0.0,1,1.0,-0.1940532933094384,16.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.6431696056225867,0.0510854659224902,-0.4890348483444643,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,0.349599828086937,3.0,4.0,0.1428571428571428,1.0,1.0,2.0,1.0,0.0,0.0,,-0.239903423433665,-0.7746660289438896,0.0,1.0,2.0,14.0,0.0,0.0,0.0
5.0,4.0,0.0,0,1.0,,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-0.6431696056225867,-0.6263417077795361,-0.633526678296209,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,0.4655521092461469,2.5,5.0,0.1428571428571428,1.0,3.0,2.0,3.0,0.0,0.0,,0.0259972424293059,-0.191687687726388,0.0,1.0,3.0,4.0,0.0,0.0,0.0
5.0,5.0,0.0,1,1.0,-0.5187908706879867,13.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.5238626153348919,1.4059398133265433,0.2334243014142587,0.3071439300954472,3.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0774319652598899,3.75,4.25,0.1428571428571428,1.0,1.0,2.0,1.0,0.0,0.0,,0.2555528650357767,0.4221140031104964,0.0,1.0,3.0,5.0,0.0,0.0,0.0
3.0,4.0,3.0,1,4.0,,16.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1348518750157323,0.0510854659224902,-0.4890348483444643,,0.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,0.3024007566580952,2.0,2.5,0.1428571428571428,1.0,1.0,3.0,1.0,0.0,0.0,,0.8350799167930483,-0.3173384514246407,1.0,3.0,1.0,10.0,0.0,0.0,0.0
5.0,5.0,0.0,1,1.0,,15.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2541588653034272,-0.6263417077795361,-0.4890348483444643,-0.1088402651613392,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,0.6054106309494184,3.75,3.25,0.4285714285714285,1.0,1.0,2.0,1.0,1.0,1.0,0.0,-0.2866942911146654,0.9404826774774762,0.0,4.0,2.0,8.0,0.0,0.0,0.0
5.0,5.0,2.0,1,2.0,0.8979534969538453,15.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,3.0,-0.6431696056225867,1.4059398133265433,-0.0555593584892304,-0.5248244604181258,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,,-0.2734664448508521,2.0,5.0,0.1428571428571428,1.0,1.0,2.0,1.0,1.0,0.0,,0.0372454131634444,0.9245906767050937,1.0,4.0,3.0,10.0,0.0,0.0,0.0
5.0,5.0,0.0,0,1.0,-0.1940532933094384,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,-0.6431696056225867,0.7285126396245167,0.522407961317748,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,3.0,0.7085555251297212,2.75,4.5,0.0,1.0,1.0,2.0,1.0,1.0,0.0,,-0.084540319434845,0.9220345240488946,0.0,2.0,1.0,20.0,2.0,1.0,0.0
4.0,4.0,1.0,1,0.0,0.8979534969538453,14.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1348518750157323,0.0510854659224902,-0.4890348483444643,0.3071439300954472,2.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,4.0,1.0,-0.2497827670488996,2.5,5.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,,0.1414401137518304,-0.569745156410478,0.0,4.0,3.0,10.0,0.0,0.0,0.0
5.0,3.0,0.0,1,1.0,0.4331344961668405,15.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.1348518750157323,-0.6263417077795361,-0.4890348483444643,0.3071439300954472,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0310230375647651,3.0,4.25,0.4285714285714285,7.0,2.0,4.0,2.0,0.0,0.0,,-0.7436678987252032,-0.2585278855166138,0.0,1.0,3.0,25.0,3.0,0.0,0.0
5.0,5.0,1.0,1,2.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.2541588653034272,-0.6263417077795361,0.6668997912694926,,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,0.2891492047940133,3.5,4.0,0.2857142857142857,1.0,1.0,2.0,1.0,0.0,0.0,,-0.3672296709980812,0.3612155819456617,0.0,2.0,3.0,3.0,0.0,0.0,0.0
5.0,5.0,1.0,0,3.0,,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,4.0,4.0,0.8446603190440793,2.333333333333333,4.5,0.0,1.0,1.0,2.0,1.0,1.0,0.0,,0.0372454131634444,-0.700886310423473,0.0,2.0,1.0,3.0,0.0,0.0,0.0
5.0,5.0,0.0,0,3.0,0.7355847082645711,16.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.9128733556540516,1.4059398133265433,-0.3445430183927198,,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,0.3054403673399439,2.333333333333333,4.75,0.0,1.0,2.0,1.0,,1.0,1.0,0.0,-0.1013290051351102,-0.8006919885827497,0.0,3.0,3.0,40.0,0.0,1.0,1.0
5.0,5.0,0.0,1,0.0,-0.0316845046201642,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6431696056225867,0.0510854659224902,-0.2000511884409751,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-1.0253647061249669,3.0,5.0,0.4285714285714285,3.0,2.0,3.0,2.0,0.0,0.0,,-0.2518067026832473,0.2333187370517521,0.0,2.0,3.0,21.0,7.0,0.0,0.0
5.0,5.0,6.0,0,1.0,-0.5187908706879867,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,-0.6263417077795361,-0.4890348483444643,,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.7162608907331693,2.25,5.0,0.2857142857142857,3.0,2.0,3.0,2.0,0.0,0.0,,1.2373016470678266,-0.0097223510359945,1.0,0.0,2.0,35.0,15.0,1.0,0.0
5.0,5.0,5.0,1,1.0,-0.0316845046201642,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2541588653034272,-0.6263417077795361,-0.4890348483444643,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,-0.7548990141643229,4.0,4.5,0.1428571428571428,1.0,1.0,1.0,,0.0,0.0,,-0.3091906325829423,0.4860045444087461,1.0,1.0,3.0,15.0,0.0,0.0,0.0
5.0,4.0,0.0,1,2.0,,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.4211910862609058,-0.6263417077795361,-0.633526678296209,,2.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-0.4516149125862769,3.0,4.75,0.1428571428571428,1.0,2.0,2.0,2.0,0.0,1.0,0.0,-0.1593680435502491,-0.8268705609592855,0.0,3.0,2.0,3.0,0.0,0.0,0.0
5.0,5.0,5.0,1,1.0,-0.5187908706879867,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9128733556540516,0.7285126396245167,-0.0555593584892304,0.3071439300954472,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,5.0,,0.1683204306969089,3.6666666666666665,,,1.0,2.0,1.0,,0.0,0.0,,-0.2356532224907353,0.3173959239162814,0.0,2.0,3.0,4.0,0.0,0.0,0.0
5.0,5.0,0.0,1,1.0,0.2707657074775663,15.0,2.0,3.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.1348518750157323,0.7285126396245167,-0.0555593584892304,-0.5248244604181258,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,0.6095843512065409,4.0,5.0,0.1428571428571428,1.0,1.0,2.0,1.0,0.0,1.0,0.0,-0.0558483544849975,0.8867348666429554,1.0,1.0,1.0,2.0,0.0,2.0,0.0
2.0,2.0,0.0,0,3.0,0.7355847082645711,12.0,2.0,3.0,3.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0,0.5238626153348919,2.08336698702857,-0.2000511884409751,0.3071439300954472,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,1.0021377478293438,2.75,5.0,0.0,1.0,3.0,3.0,3.0,1.0,0.0,,1.8651168273465613,-0.26821421741648,1.0,2.0,3.0,20.0,1.0,2.0,2.0
5.0,5.0,3.0,0,1.0,-0.0316845046201642,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.802980758845647,0.0510854659224902,-0.0555593584892304,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.4080133590929183,4.0,5.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,,0.0259972424293059,0.7874724182138407,0.0,1.0,3.0,7.0,0.0,0.0,0.0
4.0,5.0,0.0,1,1.0,-0.1940532933094384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,,,,,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,-0.888261872537438,2.5,5.0,0.2857142857142857,1.0,1.0,3.0,2.0,0.0,0.0,,-0.3672296709980812,-0.0142649713949347,0.0,1.0,2.0,10.0,0.0,0.0,0.0
